prefix_28	short_name_28	name_28
5C:F2:86:70:00:00/28	AccessIs	Access IS
5C:F2:86:80:00:00/28	Shenzhen	Shenzhen Hivt Technology Co.,Ltd
5C:F2:86:90:00:00/28	Shenzhen	Shenzhen VST Automotive Electronics Co., LTD
5C:F2:86:A0:00:00/28	UnforsRa	Unfors Raysafe AB
5C:F2:86:B0:00:00/28	ItronUk	Itron UK Limited
5C:F2:86:C0:00:00/28	SunpetIn	Sunpet Industries Limited
5C:F2:86:D0:00:00/28	Brightsk	BrightSky, LLC
5C:F2:86:E0:00:00/28	DaisenEl	Daisen Electronic Industrial Co., Ltd.
60:95:CE:00:00:00/28	SiemaApp	Siema Applications
60:95:CE:10:00:00/28	PonoorEx	Ponoor Experiments Inc.
60:95:CE:20:00:00/28	Q-Sentec	Q-SENTECH Co.,Ltd.
60:95:CE:30:00:00/28	RobotSA	Robot S.A.
60:95:CE:40:00:00/28	Untangle	Untangle, Inc.
60:95:CE:50:00:00/28	Advanwis	AdvanWISE Corporation
60:95:CE:60:00:00/28	XiamenSi	Xiamen Sigmastar Technology Ltd.
60:95:CE:70:00:00/28	CadmoSol	Cadmo Soluciones SAC
60:95:CE:80:00:00/28	TrophySa	Trophy SAS
60:95:CE:90:00:00/28	Jlztlink	Jlztlink Industry(ShenZhen)Co.,Ltd.
60:95:CE:A0:00:00/28	UnManned	(Un)Manned
60:95:CE:B0:00:00/28	BeijingS	Beijing Sinomedisite Bio-tech Co.,Ltd
60:95:CE:C0:00:00/28	Synamedi	Synamedia
60:95:CE:D0:00:00/28	Govcomm
60:95:CE:E0:00:00/28	Vns	VNS Inc.
60:D7:E3:00:00:00/28	Avalun
60:D7:E3:10:00:00/28	ElapSRL	Elap s.r.l.
60:D7:E3:20:00:00/28	NovoInno	Novo innovations Ltd
60:D7:E3:30:00:00/28	SksAutom	SKS Automaatio oy
60:D7:E3:40:00:00/28	Hemisphe	Hemisphere GNSS
60:D7:E3:50:00:00/28	RevolTec	Revol Technologies inc
60:D7:E3:60:00:00/28	AmeliSRL	Ameli s.r.l.
60:D7:E3:70:00:00/28	PhaseOne	Phase One A/S
60:D7:E3:80:00:00/28	Hindlepo	HindlePower, Inc
60:D7:E3:90:00:00/28	Longsung	LongSung Technology (Shanghai) Co.,Ltd.
60:D7:E3:A0:00:00/28	Wilderne	Wilderness Labs Inc.
60:D7:E3:B0:00:00/28	Nextivit	Nextivity
60:D7:E3:C0:00:00/28	Zhejiang	Zhejiang Send Intelligent Technology,Ltd
60:D7:E3:D0:00:00/28	Quantron	Quantronix, Inc.
60:D7:E3:E0:00:00/28	Hubdic	HuBDIC CO.,LTD
64:31:39:00:00:00/28	Shenzhen	Shenzhen Emeet Intelligent Technology Co., Ltd.
64:31:39:10:00:00/28	LivongoH	Livongo Health
64:31:39:20:00:00/28	Smartplu	Smartplus Inc.
64:31:39:30:00:00/28	Koangyow	Koangyow Integration Machine Co., Ltd.
64:31:39:40:00:00/28	ActiveBr	Active Brains
64:31:39:50:00:00/28	Shenzhen	Shenzhen He&e Technology Co.,Ltd.
64:31:39:60:00:00/28	HunanVoc	Hunan Voc Acoustics Technology Co., Ltd.
64:31:39:70:00:00/28	Dongguan	Dongguan Huili electroacoustic Industrial Co.,ltd
64:31:39:80:00:00/28	Shenzhen	Shenzhen Huanyin Electronics Ltd.
64:31:39:A0:00:00/28	ProductD	Product Development Associates, Inc.
64:31:39:C0:00:00/28	ShenZhen	SHEN ZHEN FUCHANG TECHNOLOGY Co.,Ltd.
64:31:39:D0:00:00/28	Zhejiang	Zhejiang Moorgen Intelligent Technology Co.,Ltd
64:31:39:E0:00:00/28	AtgUvTec	ATG UV Technology
64:FB:81:00:00:00/28	Shanghai	Shanghai Simcom Limited
64:FB:81:10:00:00/28	Narrativ	Narrative AB
64:FB:81:20:00:00/28	SevenSol	Seven Solutions S.L
64:FB:81:30:00:00/28	Mobilus	MOBILUS Inc.
64:FB:81:40:00:00/28	Pricer	Pricer AB
64:FB:81:50:00:00/28	KaySchul	Kay Schulze & Karsten Pohle GbR
64:FB:81:60:00:00/28	XimoComm	XIMO Communication Technology Co., Ltd
64:FB:81:70:00:00/28	Securosy	Securosys SA
64:FB:81:80:00:00/28	NpgTechn	NPG Technology S.A.
64:FB:81:90:00:00/28	Hiqview	hiQview Corporation
64:FB:81:A0:00:00/28	Bronkhor	Bronkhorst High-Tech BV
64:FB:81:B0:00:00/28	SichuanH	Sichuan Haige Actec Communication Technology Co.,Ltd.
64:FB:81:C0:00:00/28	Bridgepo	Bridgeport Instruments, LLC
64:FB:81:D0:00:00/28	Dongyang	Dongyang unitech.co.ltd
64:FB:81:E0:00:00/28	ChengduK	ChengDu KeChuang LongXin Sci-tech Co.,Ltd
64:FB:81:F0:00:00/28	Private
68:91:D0:00:00:00/28	CentralR	Central Railway Manufacturing
68:91:D0:10:00:00/28	MultiAla	Multi Alarm Zrt.
68:91:D0:20:00:00/28	Shenzhen	Shenzhen NeaTech Intelligence Technology Co., Ltd.
68:91:D0:30:00:00/28	AmbitioL	Ambitio LLC
68:91:D0:40:00:00/28	G-TechIn	G-TECH Instruments Inc.
68:91:D0:50:00:00/28	NipkElec	NIPK Electron Co.
68:91:D0:60:00:00/28	Femrice
68:91:D0:70:00:00/28	Omniimpe	Omniimpex GmbH
68:91:D0:80:00:00/28	Solvimus	solvimus GmbH
68:91:D0:90:00:00/28	Quantex
68:91:D0:A0:00:00/28	Wisecube
68:91:D0:B0:00:00/28	AltisTec	Altis Technology
68:91:D0:C0:00:00/28	Spraying	Spraying Systems Co.
68:91:D0:D0:00:00/28	FuzhouX-	Fuzhou x-speed information technology Co.,Ltd.
68:91:D0:E0:00:00/28	Outstand	Outstanding Technology Co., Ltd.
6C:5C:3D:00:00:00/28	Shenzhen	ShenZhen Hugsun Technology Co.,Ltd.
6C:5C:3D:10:00:00/28	Shenzhen	Shenzhen Justek Technology Co., Ltd
6C:5C:3D:20:00:00/28	VertivIn	Vertiv Industrial Systems
6C:5C:3D:30:00:00/28	KwongMin	Kwong Ming Electrical Manufactory Limited
6C:5C:3D:40:00:00/28	Hti	HTI Co., LTD.
6C:5C:3D:50:00:00/28	UnitelEn	Unitel Engineering
6C:5C:3D:60:00:00/28	Hangzhou	Hangzhou Netease Yanxuan Trading Co.,Ltd
6C:5C:3D:70:00:00/28	Soundkin	Soundking Electronics&Sound Co., Ltd.
6C:5C:3D:80:00:00/28	Guangzho	Guangzhou Guangri Elevator Industry Co.,Ltd
6C:5C:3D:90:00:00/28	Iskraura	IskraUralTEL
6C:5C:3D:A0:00:00/28	Krtkl	krtkl inc.
6C:5C:3D:B0:00:00/28	Reconova	Reconova Technologies
6C:5C:3D:C0:00:00/28	ChoyangP	choyang powertech
6C:5C:3D:D0:00:00/28	Syowatsu	Syowatsusinkougyo Co.,Ltd.
6C:5C:3D:E0:00:00/28	ClintonE	Clinton Electronics Corporation
6C:DF:FB:00:00:00/28	Shenzhen	Shenzhen HDCVT Technology
6C:DF:FB:10:00:00/28	Chongqin	Chongqing Baoli Yota Technologies Limited
6C:DF:FB:20:00:00/28	Sercomm	Sercomm Corporation.
6C:DF:FB:30:00:00/28	BeijingA	Beijing Ainemo Co Ltd
6C:DF:FB:40:00:00/28	Lineable	Lineable Inc
6C:DF:FB:50:00:00/28	Greenbir	Greenbird Vertriebs GmbH
6C:DF:FB:60:00:00/28	Aaon
6C:DF:FB:70:00:00/28	Hashtren	Hashtrend AG
6C:DF:FB:80:00:00/28	Hardmeie	Hardmeier
6C:DF:FB:90:00:00/28	Yongtech	YongTechs Electric Co. Ltd
6C:DF:FB:A0:00:00/28	GuilinZh	Guilin Zhishen Information TechonlogyCO.,Ltd
6C:DF:FB:B0:00:00/28	CellSyst	CELL System Co.,Ltd.
6C:DF:FB:C0:00:00/28	Toucan	Toucan Systems Ltd
6C:DF:FB:D0:00:00/28	NanjingB	Nanjing Buruike Electronics Technology Co., Ltd.
6C:DF:FB:E0:00:00/28	BeijingF	Beijing Fimi Technology Co., Ltd.
70:88:6B:00:00:00/28	Veracity	Veracity UK Ltd
70:88:6B:10:00:00/28	Bitfinde	Bitfinder Inc
70:88:6B:20:00:00/28	Cvnet
70:88:6B:40:00:00/28	Hori	Hori Co., Ltd.
70:88:6B:50:00:00/28	ChengduO	Chengdu Ophylink Communication Technology Ltd.
70:88:6B:60:00:00/28	ChurchDw	Church & Dwight Co., Inc.
70:88:6B:80:00:00/28	CableMat	Cable Matters Inc.
70:88:6B:90:00:00/28	Shenzhen	Shenzhen Coolhear Information Technology Co., Ltd.
70:88:6B:A0:00:00/28	RhxtuneT	RHXTune Technology Co.,Ltd
70:88:6B:B0:00:00/28	BeijingS	Beijing Strongleader Science & Technology Co., Ltd.
70:88:6B:C0:00:00/28	Max4G	MAX4G, Inc.
70:F8:E7:00:00:00/28	Shenzhen	SHENZHEN Xin JiuNing Electronics Co Ltd
70:F8:E7:10:00:00/28	SystemLe	System Level Solutions (India) Pvt.
70:F8:E7:20:00:00/28	VoxxInte	VOXX International
70:F8:E7:30:00:00/28	DrSimonC	Dr. Simon Consulting GmbH
70:F8:E7:40:00:00/28	Clip	CLIP Inc.
70:F8:E7:50:00:00/28	BeijingE	Beijing Eehuu Technology Co.,Ltd.
70:F8:E7:60:00:00/28	FleximSe	Flexim Security Oy
70:F8:E7:70:00:00/28	NstTechn	NST Technology Limited Co.,Ltd.
70:F8:E7:80:00:00/28	EclipseS	Eclipse Security
70:F8:E7:90:00:00/28	KontechE	Kontech Electronics Co., Ltd
70:F8:E7:A0:00:00/28	TivaciPt	TiVACI CORPORATION PTE LTD
70:F8:E7:B0:00:00/28	Photonfo	Photonfocus AG
70:F8:E7:C0:00:00/28	Fixstars	Fixstars Corporation
70:F8:E7:D0:00:00/28	System-O	System-on-Chip engineering
70:F8:E7:E0:00:00/28	Cuav
74:19:F8:00:00:00/28	Marmitek
74:19:F8:10:00:00/28	Trend-Te	Trend-tech Technology Co., Limited
74:19:F8:20:00:00/28	SymtopIn	Symtop Instrument Co.
74:19:F8:30:00:00/28	Essentia	Essential Trading Systems Corp
74:19:F8:40:00:00/28	Cloudvue	Cloudvue Technologies Corporation
74:19:F8:50:00:00/28	StarcorB	Starcor Beijing Co.,Limited
74:19:F8:60:00:00/28	Baudisch	Baudisch Electronic GmbH
74:19:F8:70:00:00/28	Heptagon	Heptagon Systems PTY. LTD.
74:19:F8:80:00:00/28	QuestPay	Quest Payment Systems
74:19:F8:90:00:00/28	PrincipA	Princip a.s.
74:19:F8:A0:00:00/28	Tanjarin	Tanjarine
74:19:F8:B0:00:00/28	IdexxLab	IDEXX Laboratories, Inc
74:19:F8:C0:00:00/28	BachIcon	Bach Icon ApS
74:19:F8:D0:00:00/28	AnsjerEl	Ansjer Electronics Co., Ltd.
74:19:F8:E0:00:00/28	Volacomm	Volacomm Co., Ltd
74:19:F8:F0:00:00/28	Private
74:1A:E0:00:00:00/28	HuanoInt	Huano International Technology Limited
74:1A:E0:10:00:00/28	Socionex	Socionext Inc.
74:1A:E0:20:00:00/28	NuraHold	Nura Holdings Pty Ltd
74:1A:E0:30:00:00/28	PhilipsP	Philips Personal Health Solutions
74:1A:E0:40:00:00/28	Revl	Revl Inc.
74:1A:E0:50:00:00/28	FujianTa	Fujian Taili Communication Technology Co.,Ltd
74:1A:E0:60:00:00/28	BlocksWe	Blocks Wearables Inc.
74:1A:E0:70:00:00/28	BärBahns	BÄR Bahnsicherung AG
74:1A:E0:80:00:00/28	Broadcas	Broadcast Wireless Systems Ltd
74:1A:E0:90:00:00/28	Private
74:1A:E0:A0:00:00/28	Saiercom	Saiercom Corporation
74:1A:E0:B0:00:00/28	ShenZhen	Shen Zhen Yingjiachuang Electronics Technology Co.,Ltd.
74:1A:E0:C0:00:00/28	Bistos	bistos.co.ltd
74:1A:E0:D0:00:00/28	Voltawar	Voltaware Services Limited
74:1A:E0:E0:00:00/28	ItsPartn	ITS Partner (O.B.S) S.L.
74:5B:C5:00:00:00/28	IrsSyste	IRS Systementwicklung GmbH
74:5B:C5:10:00:00/28	BeijingI	Beijing Inspiry Technology Co., Ltd.
74:5B:C5:20:00:00/28	SiglentT	Siglent Technologies Co., Ltd.
74:5B:C5:30:00:00/28	Oxon	Oxon Ag
74:5B:C5:40:00:00/28	UgridNet	uGrid Network Inc.
74:5B:C5:50:00:00/28	Springca	SpringCard
74:5B:C5:60:00:00/28	YekaniMa	Yekani Manufacturing PTY Ltd
74:5B:C5:70:00:00/28	Shenzhen	Shenzhen Atx Technology Co.,Ltd
74:5B:C5:80:00:00/28	Edomo	EDOMO Systems GmbH
74:5B:C5:90:00:00/28	HaikouFr	Haikou Frun Flash&Mcu Microcontrol Technology Development Co.,Ltd
74:5B:C5:A0:00:00/28	FournieG	Fournie Grospaud Energie SASU
74:5B:C5:B0:00:00/28	Smartipl	Smartiply Inc.
74:5B:C5:C0:00:00/28	Comnot
74:5B:C5:D0:00:00/28	CelyssSa	Celyss Sas
74:5B:C5:E0:00:00/28	QingdaoW	Qingdao Wintec System Co., Ltd
74:E1:4A:00:00:00/28	Altenbur	Altenburger Electronic GmbH
74:E1:4A:10:00:00/28	Cerevo	Cerevo Inc.
74:E1:4A:20:00:00/28	KlimatSo	KLIMAT SOLEC Sp. z o.o.
74:E1:4A:30:00:00/28	Emz-Hana	emz-Hanauer GmbH & Co. KGaA
74:E1:4A:40:00:00/28	OpenJoin	open joint stock company "YUG-SISTEMA plus"
74:E1:4A:50:00:00/28	UtuOy	UTU Oy
74:E1:4A:60:00:00/28	Emerging	Emerging Technology (Holdings) Ltd.
74:E1:4A:70:00:00/28	ApmTechn	APM Technologies (DongGuan) Ltd
74:E1:4A:80:00:00/28	Aritec	aritec gmbh
74:E1:4A:90:00:00/28	KantoAir	Kanto Aircraft Instrument Co., Ltd.
74:E1:4A:A0:00:00/28	AstarDes	AStar Design Service Technologies Co., Ltd.
74:E1:4A:B0:00:00/28	LoctekVi	Loctek Visual Technology Corp.
74:E1:4A:C0:00:00/28	WuhanShe	Wuhan Shenghong Laser Projection Technology Co.,LTD
74:E1:4A:D0:00:00/28	KnogPty	Knog Pty Ltd
74:E1:4A:E0:00:00/28	DiamondK	Diamond Kinetics
74:E1:4A:F0:00:00/28	Private
74:F8:DB:00:00:00/28	EnerconT	Enercon Technologies
74:F8:DB:10:00:00/28	GhlAdvan	GHL Advanced Technology GmbH & Co. KG
74:F8:DB:20:00:00/28	Shenzhen	Shenzhen Ruishi Information Technology Co.,Ltd.
74:F8:DB:30:00:00/28	Innotran	InnoTrans Communications
74:F8:DB:40:00:00/28	WifiHots	WiFi Hotspots, SL
74:F8:DB:50:00:00/28	Provisio	Provision-ISR
74:F8:DB:60:00:00/28	Shenzhen	Shenzhen Melon Electronics Co.,Ltd
74:F8:DB:70:00:00/28	WuhanTia	Wuhan Tianyu Information Industry Co., Ltd.
74:F8:DB:80:00:00/28	SongamSy	Songam Syscom Co. LTD.
74:F8:DB:90:00:00/28	Avantree	Avantree Corporation
74:F8:DB:A0:00:00/28	BallardT	Ballard Technology, Inc,
74:F8:DB:B0:00:00/28	CapwaveT	Capwave Technologies Inc
74:F8:DB:C0:00:00/28	Tbm	Tbm Co., Ltd.
74:F8:DB:D0:00:00/28	SimonEle	Simon Electric (China) Co.,ltd
74:F8:DB:E0:00:00/28	BernardK	Bernard Krone Holding GmbH & Co. KG
74:F8:DB:F0:00:00/28	Private
78:C2:C0:00:00:00/28	Shenzhen	Shenzhen ELI Technology co.,ltd
78:C2:C0:10:00:00/28	Xronos	Xronos-Inc
78:C2:C0:20:00:00/28	Ronix	RONIX incorporated
78:C2:C0:30:00:00/28	NingboSa	Ningbo Sanxing Electric Co., Ltd.
78:C2:C0:40:00:00/28	OryLabor	Ory Laboratory Co., Ltd.
78:C2:C0:50:00:00/28	Shenzhen	ShenZhen TuLing Robot CO.,LTD
78:C2:C0:60:00:00/28	SichuanT	Sichuan Tianyi Comheart Telecomco.,Ltd
78:C2:C0:70:00:00/28	Guangzho	Guangzhou Hongcai Stage Equipment co.,ltd
78:C2:C0:80:00:00/28	BeijingC	Beijing Coilabs technology co.,ltd
78:C2:C0:90:00:00/28	Ses
78:C2:C0:A0:00:00/28	Ombitron	Ombitron, Inc.
78:C2:C0:B0:00:00/28	WanChaoA	Wan Chao An (Beijing) Technology Co., Ltd.
78:C2:C0:C0:00:00/28	Shanghai	Shanghai Hanyi Technologies Co,.Ltd.
78:C2:C0:D0:00:00/28	Korf	KORF Inc.
78:C2:C0:E0:00:00/28	Huwomobi	Huwomobility
78:C2:C0:F0:00:00/28	Private
78:CA:83:00:00:00/28	Daincube
78:CA:83:10:00:00/28	Exceloci	Excelocity Inc.
78:CA:83:20:00:00/28	Apc
78:CA:83:30:00:00/28	Neofon	Neofon GmbH
78:CA:83:40:00:00/28	PinholeB	Pinhole (Beijing) Technology Co., Ltd.
78:CA:83:50:00:00/28	HuatuneT	Huatune Technology (Shanghai) Co., Ltd.
78:CA:83:60:00:00/28	Nomiku
78:CA:83:70:00:00/28	BeijingC	Beijing CarePulse Electronic Technology
78:CA:83:80:00:00/28	Ihm
78:CA:83:90:00:00/28	LouroeEl	Louroe Electronics
78:CA:83:A0:00:00/28	Eksagate	Eksagate Elektronik Mühendislik ve Bilgisayar San. Tic. A.Ş.
78:CA:83:B0:00:00/28	Zhejiang	Zhejiang Science Electronic Tech Co., Ltd
78:CA:83:C0:00:00/28	Elanview	Elanview Technology Co.,Ltd
78:CA:83:D0:00:00/28	HubeiBoy	Hubei Boyuan Zhijia Network Media Co. Ltd.
78:CA:83:E0:00:00/28	Konecran	Konecranes
78:D8:00:00:00:00/28	Kvernela	Kverneland Group Mechatronics
78:D8:00:10:00:00/28	Shenzhen	Shenzhen Envicool Information Technology Co., Ltd
78:D8:00:20:00:00/28	Shanghai	Shanghai Espacetime Technology Co.,Ltd.
78:D8:00:30:00:00/28	Shenzhen	Shenzhen Scodeno Technology Co,. Ltd.
78:D8:00:40:00:00/28	CsInstru	CS Instruments GmbH
78:D8:00:50:00:00/28	Björkvik	Björkviks Consulting AB
78:D8:00:60:00:00/28	AlangoTe	Alango Technologies Ltd
78:D8:00:70:00:00/28	Nimbelin	NimbeLink Corp
78:D8:00:80:00:00/28	Salunda	Salunda Ltd
78:D8:00:90:00:00/28	Sightlin	SightLine Applications
78:D8:00:A0:00:00/28	Insignal	Insignal Co., Ltd.
78:D8:00:B0:00:00/28	Maddalen	Maddalena S.p.A.
78:D8:00:C0:00:00/28	Shenzhen	Shenzhen Chenzhuo Technology Co., Ltd.
78:D8:00:D0:00:00/28	KoreaMic	Korea Micro Wireless Co.,Ltd.
78:D8:00:E0:00:00/28	ClIntern	CL International
7C:47:7C:00:00:00/28	Bungbung	BungBungame Inc
7C:47:7C:10:00:00/28	Photosyn	Photosynth Inc.
7C:47:7C:20:00:00/28	Powerlan	Powerland Limited
7C:47:7C:30:00:00/28	EyelockL	EyeLock LLC
7C:47:7C:40:00:00/28	RlcElect	RLC Electronics Systems
7C:47:7C:50:00:00/28	MidwestM	Midwest Microwave Solutions
7C:47:7C:60:00:00/28	Zerosyst	Zerosystem LTD.Co
7C:47:7C:70:00:00/28	Bluesmar	BlueSmart Technology Corporation
7C:47:7C:80:00:00/28	Shenzhen	Shenzhen Eunicum Electric Co.,Ltd.
7C:47:7C:90:00:00/28	DalianCh	DaLian Cheering Tech Co.,Ltd
7C:47:7C:A0:00:00/28	DspreadT	Dspread Technology (Beijing) Inc.
7C:47:7C:B0:00:00/28	Hangzhou	Hangzhou Yiyitaidi Information Technology Co., Ltd.
7C:47:7C:C0:00:00/28	Annapurn	Annapurna labs
7C:47:7C:D0:00:00/28	Speedifi	Speedifi Inc
7C:47:7C:E0:00:00/28	I-Conver	I-Convergence.com
7C:70:BC:00:00:00/28	Shanghai	Shanghai magcomm communication technology co ltd
7C:70:BC:10:00:00/28	Xd-GeAut	XD-GE Automation CO.,LTD
7C:70:BC:20:00:00/28	DigitalL	Digital Lumens
7C:70:BC:30:00:00/28	Flexim	FLEXIM GmbH
7C:70:BC:40:00:00/28	K-Vision	K-Vision Technology (Shanghai), Ltd
7C:70:BC:50:00:00/28	CanaryCo	Canary Connect, Inc.
7C:70:BC:60:00:00/28	Bidgely
7C:70:BC:70:00:00/28	NomadDig	Nomad Digital Ltd.
7C:70:BC:80:00:00/28	Mennekes	Mennekes Elektrotechnik GmbH & Co. KG
7C:70:BC:90:00:00/28	Dogtra
7C:70:BC:A0:00:00/28	AmetekVi	Ametek VIS
7C:70:BC:B0:00:00/28	TohanEng	Tohan Engineering Corporation
7C:70:BC:C0:00:00/28	LukupMed	Lukup Media
7C:70:BC:D0:00:00/28	Mk-Messt	mk-messtechnik GmbH
7C:70:BC:E0:00:00/28	HoperunM	Hoperun Mmax Digital Pte. Ltd.
7C:70:BC:F0:00:00/28	Private
7C:BA:CC:00:00:00/28	Tgt	TGT Limited
7C:BA:CC:10:00:00/28	Changsha	Changsha SUNYE Electric Co., Ltd.
7C:BA:CC:20:00:00/28	MacoLigh	Maco Lighting Pty. Ltd.
7C:BA:CC:30:00:00/28	Izkare
7C:BA:CC:40:00:00/28	SunAsiaT	Sun Asia Trade Co.
7C:BA:CC:50:00:00/28	FortemTe	Fortem Technologies, Inc.
7C:BA:CC:60:00:00/28	FossilPo	Fossil Power Systems Inc
7C:BA:CC:70:00:00/28	VirginOr	Virgin Orbit
7C:BA:CC:80:00:00/28	Collinea	Collinear Networks Inc.
7C:BA:CC:90:00:00/28	Yongguan	Yongguan Electronic Technology (D.G)LTD
7C:BA:CC:A0:00:00/28	Annapurn	Annapurna labs
7C:BA:CC:B0:00:00/28	Briowire	Briowireless Inc.
7C:BA:CC:C0:00:00/28	FlyingLo	Flying Loft Inc.
7C:BA:CC:D0:00:00/28	Sigma-El	SIGMA-ELEKTRO GmbH
7C:BA:CC:E0:00:00/28	AlphaTec	Alpha Technologies, Llc
7C:BC:84:00:00:00/28	Neovo	AG Neovo
7C:BC:84:10:00:00/28	XiamenMa	Xiamen Mage Information Technology Co.,Ltd.
7C:BC:84:20:00:00/28	3STechno	3S Technology Co., Ltd.
7C:BC:84:30:00:00/28	Shanghai	Shanghai Yitu Technology Co. Ltd
7C:BC:84:40:00:00/28	Continen	Continental
7C:BC:84:50:00:00/28	NanningA	Nanning auto digital technology co.,LTD
7C:BC:84:60:00:00/28	SociétéD	Société de Transport de Montréal
7C:BC:84:70:00:00/28	XujiChan	Xuji Changnan Communication Equipment Co., Ltd.
7C:BC:84:80:00:00/28	Shenzhen	Shenzhen Kuang-chi Space Technology Co., Ltd.
7C:BC:84:90:00:00/28	Hitiq	Hitiq Limited
7C:BC:84:A0:00:00/28	OpntBv	Opnt Bv
7C:BC:84:B0:00:00/28	Guangzho	Guangzhou Puppyrobot Technology Co.Ltd Beijing Branch
7C:BC:84:C0:00:00/28	TibitCom	Tibit Communications
7C:BC:84:D0:00:00/28	VantageI	Vantage Integrated Security Solutions Pvt Ltd
7C:BC:84:E0:00:00/28	BeijingT	Beijing Topnew Group Co., Ltd
7C:CB:E2:00:00:00/28	HeyuanYo	Heyuan Yongyida Technology Holdings Co.,Ltd.
7C:CB:E2:10:00:00/28	Ceotroni	CeoTronics AG
7C:CB:E2:20:00:00/28	1000Eyes	1000eyes GmbH
7C:CB:E2:30:00:00/28	AstrumTe	Astrum Technologies CC
7C:CB:E2:40:00:00/28	NingboBi	Ningbo bird sales co.,LTD
7C:CB:E2:50:00:00/28	DtechLab	DTECH Labs, Inc.
7C:CB:E2:60:00:00/28	SyElectr	SY Electronics Limited
7C:CB:E2:70:00:00/28	Hangzhou	Hangzhou Kaicom Communication Co.,Ltd
7C:CB:E2:80:00:00/28	Polartek	Polarteknik Oy
7C:CB:E2:90:00:00/28	Hangzhou	Hangzhou Haohaokaiche Technology Co.,Ltd.
7C:CB:E2:A0:00:00/28	Shanghai	Shanghai Institute of Applied Physics, Chinese Academy of Sciences
7C:CB:E2:B0:00:00/28	EasyBroa	Easy Broadband Technology Co., Ltd.
7C:CB:E2:C0:00:00/28	Mirakont	mirakonta s.l.
7C:CB:E2:D0:00:00/28	Optilink	optilink networks pvt ltd
7C:CB:E2:E0:00:00/28	AplexTec	Aplex Technology Inc.
80:0A:80:00:00:00/28	GolanaTe	Golana Technology (Shenzhen) Co., Ltd.
80:0A:80:10:00:00/28	Dongguan	Dongguan I-Chime electrinics Co.,Ltd
80:0A:80:20:00:00/28	Sumitomo	Sumitomo Wiring Systems, Ltd.
80:0A:80:30:00:00/28	BeijingV	Beijing VControl Technology Co., Ltd.
80:0A:80:40:00:00/28	Llvision	Llvision Technology Co.,Ltd
80:0A:80:50:00:00/28	Shenzhen	Shenzhen Zidoo Technology Co., Ltd.
80:0A:80:60:00:00/28	BeijingG	Beijing Gooagoo Technical Service Co.,Ltd.
80:0A:80:F0:00:00/28	Private
80:7B:85:00:00:00/28	Shiroshi	Shiroshita Industrial Co., Ltd.
80:7B:85:10:00:00/28	Hangzhou	Hangzhou Synway Information Engineering Co., Ltd
80:7B:85:20:00:00/28	Phoenix	Phoenix Co.,Ltd.
80:7B:85:30:00:00/28	ZhuhaiTo	Zhuhai TOP Intelligence Electric Co., Ltd.
80:7B:85:40:00:00/28	QuantelU	Quantel USA, Inc.
80:7B:85:50:00:00/28	Efco
80:7B:85:60:00:00/28	QuickteT	Quickte Technology Co.,Ltd
80:7B:85:70:00:00/28	ChenduNi	Chendu Ningshui Technology Co.,Ltd
80:7B:85:80:00:00/28	IdairLlc	IDair, LLC
80:7B:85:90:00:00/28	SmartEle	Smart Electronics Nz Limited
80:7B:85:A0:00:00/28	Interpla	Interplan Co., Ltd.
80:7B:85:B0:00:00/28	Oliotalo	Oliotalo Oy
80:7B:85:C0:00:00/28	NingboPl	Ningbo Plus and Popscreens electronic Technology Co.,LTD
80:7B:85:D0:00:00/28	KaynesTe	Kaynes Technology India Pvt Ltd
80:7B:85:E0:00:00/28	Mersen
80:7B:85:F0:00:00/28	Private
80:E4:DA:00:00:00/28	Wheatsto	Wheatstone Corporation
80:E4:DA:10:00:00/28	Guangzho	Guangzhou Pinzhong Electronic Technology CO., LTD
80:E4:DA:20:00:00/28	ThurlbyT	Thurlby Thandar Instruments LTD
80:E4:DA:30:00:00/28	BeijingG	Beijing Gaokezhongtian Technology Co Ltd
80:E4:DA:40:00:00/28	BeijingY	Beijing Yuantel Technolgy Co.,Ltd-Shenzhen Branch
80:E4:DA:50:00:00/28	CavalryS	Cavalry Storage Inc
80:E4:DA:60:00:00/28	Broadmed	BroadMedia Co., Ltd.
80:E4:DA:70:00:00/28	Shortcut	Shortcut Labs
80:E4:DA:80:00:00/28	KrizerIn	Krizer international Co,. Ltd.
80:E4:DA:90:00:00/28	Elcus
80:E4:DA:A0:00:00/28	Neutroni	Neutronics
80:E4:DA:B0:00:00/28	NanjingL	Nanjing LILO Technology Co. Ltd.
80:E4:DA:C0:00:00/28	EverSpZO	EVER Sp. z o.o.
80:E4:DA:D0:00:00/28	DalianRo	Dalian Roiland Technology Co.,Ltd
80:E4:DA:E0:00:00/28	AkenoriP	Akenori PTE LTD
80:E4:DA:F0:00:00/28	Private
84:39:BE:00:00:00/28	HinoEngi	Hino Engineering, Inc
84:39:BE:10:00:00/28	Guangzho	Guangzhou Heygears Technology Ltd
84:39:BE:20:00:00/28	ChengDuV	Cheng Du virtual world Technology Limited.
84:39:BE:30:00:00/28	Shenzhen	ShenZhen Fudeyu Technology co.,Ltd
84:39:BE:40:00:00/28	Shenzhen	Shenzhen Ramos Digital Technology Co,.Ltd.
84:39:BE:50:00:00/28	NeatSRL	Neat S.r.l.
84:39:BE:60:00:00/28	Shenzhen	Shenzhen IP3 Century Intelligent Technology Co., Ltd
