prefix_36	short_name_36	name_36
00:50:C2:E2:A0:00/36	Rohde&Sc	Rohde&Schwarz Topex SA
00:50:C2:E2:B0:00/36	PlantInt	Plant Integrity Limited
00:50:C2:E2:C0:00/36	EnElectr	EN ElectronicNetwork Hamburg GmbH
00:50:C2:E2:D0:00/36	Funkwerk	Funkwerk IT Karlsfeld GmbH
00:50:C2:E2:E0:00/36	Ds!Ingen	DS! Ingenieurbuero
00:50:C2:E2:F0:00/36	Beam	Beam Ltd
00:50:C2:E3:00:00/36	Goennhei	Goennheimer Elektronic GmbH
00:50:C2:E3:10:00/36	Ensis	ENSIS Co., Ltd.
00:50:C2:E3:20:00/36	Oshoksh	Oshoksh Corporation
00:50:C2:E3:30:00/36	MoritaTe	Morita Technical Center Company
00:50:C2:E3:40:00/36	HglDynam	HGL Dynamics
00:50:C2:E3:50:00/36	Omnica	Omnica Corporation
00:50:C2:E3:60:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:E3:70:00/36	FujiData	FUJI DATA SYSTEM Co., Ltd
00:50:C2:E3:80:00/36	AesirCop	Aesir Copenhagen
00:50:C2:E3:90:00/36	Telemetr	Telemetrics Inc.
00:50:C2:E3:A0:00/36	Vocality	Vocality International Ltd
00:50:C2:E3:B0:00/36	Nanosolu	Nanosolution Inc.
00:50:C2:E3:C0:00/36	GrupoEpe	Grupo Epelsa S.L.
00:50:C2:E3:D0:00/36	Baudisch	Baudisch Electronic GmbH
00:50:C2:E3:E0:00/36	Monnit	Monnit Corp.
00:50:C2:E3:F0:00/36	VisitoSR	Visito S.R.L.
00:50:C2:E4:00:00/36	Ecrin	Ecrin Systems
00:50:C2:E4:10:00/36	HigecoSR	Higeco S.r.l.
00:50:C2:E4:20:00/36	WingsFor	Wings for Media SL
00:50:C2:E4:30:00/36	Technica	Technica Engineering GmbH
00:50:C2:E4:40:00/36	Deuta-We	DEUTA-WERKE GmbH
00:50:C2:E4:50:00/36	Stichtin	Stichting Sunrise
00:50:C2:E4:60:00/36	Industre	Industrea Mining Technology
00:50:C2:E4:70:00/36	EnikaCz	Enika.Cz
00:50:C2:E4:80:00/36	ItwReyfl	ITW Reyflex North America
00:50:C2:E4:90:00/36	CtfTechn	Ctf Technologies Do Brasil Ltda
00:50:C2:E4:A0:00/36	GhlBhd	GHL Systems Bhd
00:50:C2:E4:B0:00/36	Rohde&Sc	Rohde&Schwarz Topex SA
00:50:C2:E4:C0:00/36	AppliedM	Applied Micro Electronics AME bv
00:50:C2:E4:D0:00/36	Pcsc
00:50:C2:E4:E0:00/36	Institut	Institute For Information Industry
00:50:C2:E4:F0:00/36	WineTech	Wine Technology Marlborough
00:50:C2:E5:00:00/36	TattileS	Tattile srl
00:50:C2:E5:10:00/36	MotecPty	Motec Pty Ltd
00:50:C2:E5:20:00/36	FamasSys	Famas System S.p.A.
00:50:C2:E5:30:00/36	NextVide	NEXT video systems Hard- and Software Development GmbH
00:50:C2:E5:40:00/36	ArcosTec	Arcos Technologies LTD
00:50:C2:E5:50:00/36	Tti	TTi Ltd
00:50:C2:E5:60:00/36	Rfengine	Rfengine Co., Ltd.
00:50:C2:E5:70:00/36	EolaneMo	Eolane Montceau
00:50:C2:E5:80:00/36	Agri-Hit	Agri-hitech LLC
00:50:C2:E5:90:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:E5:A0:00/36	Futec	Futec Inc.
00:50:C2:E5:B0:00/36	CaipoAut	CAIPO Automazione Industriale s.r.l.
00:50:C2:E5:C0:00/36	Mcopia	MCOPIA Co., Ltd
00:50:C2:E5:D0:00/36	T8	T8 Ltd
00:50:C2:E5:E0:00/36	Orep
00:50:C2:E5:F0:00/36	PantecEn	Pantec Engineering AG
00:50:C2:E6:00:00/36	TaiyoSei	Taiyo Seiki Co.,Ltd.
00:50:C2:E6:10:00/36	DetechEl	Detech Electronics ApS
00:50:C2:E6:20:00/36	SaeIt	SAE IT-systems GmbH & Co. KG
00:50:C2:E6:30:00/36	PrimaSis	Prima sistemi
00:50:C2:E6:40:00/36	Edgeware	Edgeware AB
00:50:C2:E6:50:00/36	IbElektr	IB Elektronik GmbH
00:50:C2:E6:60:00/36	Emac	EMAC, Inc.
00:50:C2:E6:70:00/36	Critical	Critical Link LLC
00:50:C2:E6:80:00/36	Kyoritsu	Kyoritsu Electric Corporation
00:50:C2:E6:90:00/36	Netmaker
00:50:C2:E6:A0:00/36	AplexTec	Aplex Technology Inc.
00:50:C2:E6:B0:00/36	SikaTech	Sika Technology AG
00:50:C2:E6:C0:00/36	SamsungE	SAMSUNG Electronics Co.,Ltd.(LED Division)
00:50:C2:E6:D0:00/36	Allerta	Allerta Inc
00:50:C2:E6:E0:00/36	Power-On	Power-One Italia S.p.A
00:50:C2:E6:F0:00/36	LeydenEn	Leyden Engineering
00:50:C2:E7:00:00/36	DorletSa	Dorlet Sau
00:50:C2:E7:10:00/36	TrafficN	traffic network solutions s.l
00:50:C2:E7:30:00/36	AcsMotio	ACS Motion Control Ltd.
00:50:C2:E7:40:00/36	Will	Will corp.
00:50:C2:E7:50:00/36	Fsm	Fsm Ag
00:50:C2:E7:60:00/36	Embedded	Embedded Solution Bank Co., Ltd.
00:50:C2:E7:70:00/36	FrSauter	Fr. Sauter AG
00:50:C2:E7:80:00/36	TaskSist	Task Sistemas De Computacao Ltda
00:50:C2:E7:90:00/36	McsMicro	MCS MICRONIC Computer Systeme GmbH
00:50:C2:E7:A0:00/36	Lightel
00:50:C2:E7:B0:00/36	AtomGike	ATOM GIKEN Co.,Ltd.
00:50:C2:E7:C0:00/36	SpContro	sp controls, inc
00:50:C2:E7:D0:00/36	AelMicro	AEL Microsystems Limited
00:50:C2:E7:E0:00/36	Swarefle	Swareflex GmbH
00:50:C2:E7:F0:00/36	LsContro	LS Control A/S
00:50:C2:E8:00:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:E8:10:00/36	Adaptive	Adaptive Technologies, Inc.
00:50:C2:E8:20:00/36	XploreTe	Xplore Technologies Corp
00:50:C2:E8:30:00/36	Witree	Witree Co.,Ltd
00:50:C2:E8:40:00/36	AbbTrans	ABB Transmission and Distribution Automation Equipment (Xiamen) Co., Ltd.
00:50:C2:E8:50:00/36	CosmoLif	Cosmo Life Co.,Ltd
00:50:C2:E8:60:00/36	Multisun	Multisuns Corporation
00:50:C2:E8:70:00/36	LamsonSa	Lamson Safes & Security
00:50:C2:E8:80:00/36	PivitecL	Pivitec, LLC
00:50:C2:E8:90:00/36	Proteqse	Proteqsen
00:50:C2:E8:A0:00/36	Macronet	Macronet s.r.l.
00:50:C2:E8:B0:00/36	RpaElect	RPA Electronic Solutions, Inc.
00:50:C2:E8:C0:00/36	EpecOy	Epec Oy
00:50:C2:E8:D0:00/36	Systemad	SystemAdvanced Co,Ltd
00:50:C2:E8:E0:00/36	GdMissio	GD Mission Systems
00:50:C2:E8:F0:00/36	SttCondi	STT Condigi A/S
00:50:C2:E9:00:00/36	GsElektr	GS Elektromedizinische Geraete G. Stemple GmbH
00:50:C2:E9:10:00/36	DspDesig	Dsp Design Ltd
00:50:C2:E9:20:00/36	Ct	CT Company
00:50:C2:E9:30:00/36	Percepti	Perceptive Pixel Inc.
00:50:C2:E9:40:00/36	Ana-U	ANA-U GmbH
00:50:C2:E9:50:00/36	DliteCom	Dlite Comercio, Importadora e Serviços de Automação Ltda
00:50:C2:E9:60:00/36	Proyecso	Proyecson S.A.
00:50:C2:E9:70:00/36	Arista	Arista Systems Corporation
00:50:C2:E9:80:00/36	I3Intern	i3 International Inc.
00:50:C2:E9:90:00/36	UvNetwor	UV Networks, Inc.
00:50:C2:E9:A0:00/36	Solace	Solace Systems
00:50:C2:E9:B0:00/36	Hentsche	Hentschel System GmbH
00:50:C2:E9:C0:00/36	Sparq	SPARQ systems
00:50:C2:E9:D0:00/36	Nicai	nicai-systems
00:50:C2:E9:E0:00/36	American	American Microsystems, Ltd.
00:50:C2:E9:F0:00/36	Datasoft	DataSoft Corporation
00:50:C2:EA:00:00/36	RobertBo	Robert Bosch Healthcare Systems, Inc.
00:50:C2:EA:10:00/36	TexCompu	Tex Computer Srl
00:50:C2:EA:20:00/36	Thinkrf	ThinkRF Corp
00:50:C2:EA:30:00/36	Subsea	Subsea Systems, Inc.
00:50:C2:EA:40:00/36	Head
00:50:C2:EA:50:00/36	Aerodata	Aerodata AG
00:50:C2:EA:60:00/36	Powersen	Powersense A/S
00:50:C2:EA:70:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:EA:80:00/36	MbConnec	MB connect line GmbH Fernwartungssysteme
00:50:C2:EA:90:00/36	MettlerT	Mettler Toledo
00:50:C2:EA:A0:00/36	Bae	BAE Systems
00:50:C2:EA:B0:00/36	Warp9Tec	Warp9 Tech Design, Inc.
00:50:C2:EA:C0:00/36	AliasIp	Alias ip
00:50:C2:EA:D0:00/36	Rohde&Sc	Rohde&Schwarz Topex SA
00:50:C2:EA:E0:00/36	AlyricaN	Alyrica Networks
00:50:C2:EA:F0:00/36	GogoBa	Gogo BA
00:50:C2:EB:00:00/36	PulseCom	Pulse Communication Systems Pvt. Ltd.
00:50:C2:EB:10:00/36	PduExper	Pdu Expert Uk Ltd
00:50:C2:EB:20:00/36	OtakiEle	Otaki Electric Corporation
00:50:C2:EB:30:00/36	ArRf/Mic	AR RF/Microwave Instrumentation
00:50:C2:EB:40:00/36	WishtekT	Wishtek Technology, Inc.
00:50:C2:EB:50:00/36	Covidenc	Covidence A/S
00:50:C2:EB:60:00/36	MonsoonS	Monsoon Solutions, Inc.
00:50:C2:EB:70:00/36	Saab	Saab AB
00:50:C2:EB:80:00/36	Dspnor
00:50:C2:EB:90:00/36	Alpha-Mo	Alpha-Mos
00:50:C2:EB:A0:00/36	West-Com	West-Com Nurse Call Systems, Inc.
00:50:C2:EB:B0:00/36	Timeterm	TimeTerminal Adductor Group AB
00:50:C2:EB:C0:00/36	DiehlAko	Diehl AKO Stiftung & Co. KG
00:50:C2:EB:D0:00/36	DropletM	Droplet Measurement Technologies
00:50:C2:EB:E0:00/36	GlobalTe	Global Tecnologia LTDA.
00:50:C2:EB:F0:00/36	Civoluti	Civolution
00:50:C2:EC:00:00/36	UgmoTech	UgMO Technologies
00:50:C2:EC:10:00/36	AntGroup	ANT Group s.r.l
00:50:C2:EC:20:00/36	Ixonos	Ixonos Plc
00:50:C2:EC:30:00/36	AplexTec	Aplex Technology Inc.
00:50:C2:EC:40:00/36	LogicalE	Logical Electromechanical Sys Inc.
00:50:C2:EC:50:00/36	Rsupport	RSUPPORT Co., Ltd.
00:50:C2:EC:60:00/36	Infronic	Infronics Systems Limited
00:50:C2:EC:70:00/36	LiquidRo	Liquid Robotics, Inc
00:50:C2:EC:80:00/36	IbernexI	Ibernex Ingenieria, S.L.
00:50:C2:EC:90:00/36	Amsterda	Amsterdam Scientific Instruments BV
00:50:C2:EC:A0:00/36	BitwiseC	BitWise Controls
00:50:C2:EC:B0:00/36	Fal	FAL Corp
00:50:C2:EC:C0:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:EC:D0:00/36	PeekTraf	Peek Traffic Corporation
00:50:C2:EC:E0:00/36	EasiiIcA	easii ic adiis
00:50:C2:EC:F0:00/36	TaiwanHi	Taiwan Hiplus Corporation
00:50:C2:ED:00:00/36	NipponSy	Nippon Systemware Co.,Ltd.
00:50:C2:ED:10:00/36	Arcontia	Arcontia Technology AB
00:50:C2:ED:20:00/36	Klangspe	Klangspektrum GmbH
00:50:C2:ED:30:00/36	EcoMonit	Eco Monitoring Utility Systems Ltd
00:50:C2:ED:40:00/36	Tamagawa	Tamagawa Electronics Co.,Ltd.
00:50:C2:ED:50:00/36	RflElect	RFL Electronics, Inc.
00:50:C2:ED:60:00/36	Cat	Cat AB
00:50:C2:ED:70:00/36	FbtElett	FBT Elettronica spa
00:50:C2:ED:80:00/36	Avocatio	AVocation Systems, Inc.
00:50:C2:ED:90:00/36	Plasmatr	Plasmatronics pty ltd
00:50:C2:ED:A0:00/36	JointSto	Joint Stock Company "Svyaz Inginiring M"
00:50:C2:ED:B0:00/36	BelikSPR	Belik S.P.R.L.
00:50:C2:ED:C0:00/36	Eyelock	Eyelock Corporation
00:50:C2:ED:D0:00/36	Ebneuro	Ebneuro Spa
00:50:C2:ED:E0:00/36	SmartGri	Smart Grid Networks
00:50:C2:ED:F0:00/36	MonitorB	Monitor Business Machines
00:50:C2:EE:00:00/36	OsfHansj	osf Hansjuergen Meier GmbH & Co. KG
00:50:C2:EE:10:00/36	ProconEl	Procon Electronics
00:50:C2:EE:20:00/36	SystemIn	System Industrie Electronic GmbH
00:50:C2:EE:30:00/36	TecnintH	Tecnint HTE SRL
00:50:C2:EE:40:00/36	Rohde&Sc	Rohde&Schwarz Topex SA
00:50:C2:EE:50:00/36	CytecZyl	Cytec Zylindertechnik GmbH
00:50:C2:EE:60:00/36	B:TechAS	B:TECH, a. s.
00:50:C2:EE:70:00/36	SyesSrl	syes srl
00:50:C2:EE:80:00/36	KamachoS	Kamacho Scale Co., Ltd.
00:50:C2:EE:90:00/36	QuantaSR	QUANTA S.r.l.
00:50:C2:EE:A0:00/36	Position	Positioneering Limited
00:50:C2:EE:B0:00/36	Fibriste	fibrisTerre GmbH
00:50:C2:EE:C0:00/36	YuyamaMf	YUYAMA MFG Co.,Ltd
00:50:C2:EE:D0:00/36	FutureDe	Future Design Controls, Inc
00:50:C2:EE:E0:00/36	AbbTrans	ABB Transmission and Distribution Automation Equipment (Xiamen) Co., Ltd.
00:50:C2:EE:F0:00/36	Idtronic	IDTRONIC GmbH
00:50:C2:EF:00:00/36	Homaetri	Homaetrix Ltd
00:50:C2:EF:10:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:EF:20:00/36	Specialt	Specialty Microwave Corp
00:50:C2:EF:30:00/36	SmartPow	Smart Power Electronics GmbH & Co. KG
00:50:C2:EF:40:00/36	RoVeRLab	RO.VE.R. Laboratories S.p.A
00:50:C2:EF:50:00/36	HumanNet	Human Network Labs, Inc.
00:50:C2:EF:60:00/36	NetlineC	Netline Communication Technologies
00:50:C2:EF:70:00/36	Amstella	Amstelland Electronic BV
00:50:C2:EF:80:00/36	HclTechn	HCL Technologies
00:50:C2:EF:90:00/36	HoribaAb	Horiba Abx Sas
00:50:C2:EF:A0:00/36	Predicti	Predictive Sensor Technology
00:50:C2:EF:B0:00/36	NorbitOd	Norbit ODM AS
00:50:C2:EF:C0:00/36	Private
00:50:C2:EF:D0:00/36	Sanmina
00:50:C2:EF:E0:00/36	PlrInfor	PLR Information Systems Ltd.
00:50:C2:EF:F0:00/36	Zephyrus	Zephyrus Electronics LTD.
00:50:C2:F0:00:00/36	SyscomIn	Syscom Instruments
00:50:C2:F0:10:00/36	MangoDsp	Mango DSP, Inc
00:50:C2:F0:20:00/36	Bmr
00:50:C2:F0:30:00/36	WrenSoun	Wren Sound Systems
00:50:C2:F0:40:00/36	KinkiRoe	Kinki Roentgen Industrial Co.,Ltd
00:50:C2:F0:50:00/36	EsiVentu	ESI Ventures
00:50:C2:F0:60:00/36	Micro-Ke	Micro-Key BV
00:50:C2:F0:70:00/36	IconRese	Icon Research Ltd
00:50:C2:F0:80:00/36	AplexTec	Aplex Technology Inc.
00:50:C2:F0:90:00/36	Wheatsto	Wheatstone Corporation
00:50:C2:F0:A0:00/36	HascomIn	HASCOM International Pty Ltd
00:50:C2:F0:B0:00/36	Treehave	Treehaven Technologies, Inc.
00:50:C2:F0:C0:00/36	Skychann	Skychannel Ltd
00:50:C2:F0:D0:00/36	Bluetest	Bluetest AB
00:50:C2:F0:E0:00/36	MicroTec	Micro Technic A/S
00:50:C2:F0:F0:00/36	Aerovisi	AeroVision Avionics, Inc.
00:50:C2:F1:00:00/36	WincorNi	Wincor Nixdorf Sp. z o.o.
00:50:C2:F1:10:00/36	Organis	Organis GmbH
00:50:C2:F1:20:00/36	GeneralI	General Industrial Controls Pvt Ltd
00:50:C2:F1:30:00/36	PacketPl	Packet Plus, Inc.
00:50:C2:F1:40:00/36	VisionAe	Vision Systems Aeronautic
00:50:C2:F1:50:00/36	SascalDi	Sascal Displays Ltd
00:50:C2:F1:60:00/36	PeterHub	Peter Huber Kältemaschinenbau GmbH
00:50:C2:F1:70:00/36	AbbTrans	ABB Transmission and Distribution Automation Equipment (Xiamen) Co., Ltd.
00:50:C2:F1:80:00/36	VitecMul	Vitec Multimedia
00:50:C2:F1:90:00/36	NetlinkB	Netlink Bilisim Sistemleri San. ve Tic. Ltd. Sti.
00:50:C2:F1:A0:00/36	AquaMana	Aqua Management
00:50:C2:F1:B0:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:F1:C0:00/36	GdMissio	GD Mission Systems
00:50:C2:F1:D0:00/36	Grossenb	Grossenbacher Systeme AG
00:50:C2:F1:E0:00/36	DellOrto	Dell'Orto S.P.A.
00:50:C2:F1:F0:00/36	Verified	Verified Energy, LLC.
00:50:C2:F2:00:00/36	UnforsIn	Unfors Instruments AB
00:50:C2:F2:10:00/36	Seitec	SEITEC Co. Ltd
00:50:C2:F2:20:00/36	HarlandS	Harland Simon plc
00:50:C2:F2:30:00/36	Electro-	Electro-Motive Diesel
00:50:C2:F2:40:00/36	Ct	CT Company
00:50:C2:F2:50:00/36	SamwayEl	Samway Electronic SRL
00:50:C2:F2:60:00/36	Waveip
00:50:C2:F2:70:00/36	Elan	Elan Systems
00:50:C2:F2:80:00/36	VertexAn	Vertex Antennentechnik GmbH
00:50:C2:F2:90:00/36	Radyne	Radyne Corporation
00:50:C2:F2:A0:00/36	AcdElekt	ACD Elektronik GmbH
00:50:C2:F2:B0:00/36	BioGuard	Bio Guard component & technologies
00:50:C2:F2:C0:00/36	Terratel	Terratel Technology s.r.o.
00:50:C2:F2:D0:00/36	RobertBo	Robert Bosch Healthcare Systems, Inc.
00:50:C2:F2:E0:00/36	H&LInstr	H&L Instruments, LLC
00:50:C2:F2:F0:00/36	ArcosTec	Arcos Technologies LTD
00:50:C2:F3:00:00/36	Miris	Miris AB
00:50:C2:F3:10:00/36	RuetzTec	Ruetz Technologies GmbH
00:50:C2:F3:20:00/36	Net4Thin	Net4Things
00:50:C2:F3:30:00/36	AppliedM	Applied Micro Electronics AME bv
00:50:C2:F3:40:00/36	SequipS+	Sequip S+E GmbH
00:50:C2:F3:50:00/36	GrupoEpe	Grupo Epelsa S.L.
00:50:C2:F3:60:00/36	Visitech	Visitech AS
00:50:C2:F3:70:00/36	Rosslare	Rosslare Enterprises Limited
00:50:C2:F3:80:00/36	Aerocont	AeroControl, Inc.
00:50:C2:F3:90:00/36	InforceC	InForce Computing, Inc.
00:50:C2:F3:A0:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:F3:B0:00/36	TamsFirm	TAMS firmware co.
00:50:C2:F3:C0:00/36	VemcoSpZ	Vemco Sp. z o. o.
00:50:C2:F3:D0:00/36	ProjectS	Project service S.a.s
00:50:C2:F3:E0:00/36	VtronPty	Vtron Pty Ltd
00:50:C2:F3:F0:00/36	DenseiCo	DENSEI COMMUNICATION Inc.
00:50:C2:F4:00:00/36	Ibworld	iBWorld co.,ltd.
00:50:C2:F4:10:00/36	Fairydev	FairyDevices Inc.
00:50:C2:F4:20:00/36	Dspcon
00:50:C2:F4:30:00/36	SpecialE	Special Systems Engineering Center LLC
00:50:C2:F4:40:00/36	Steinbic	Steinbichler Optotechnik GmbH
00:50:C2:F4:50:00/36	HustyMSt	HUSTY M.Styczen J.Hupert Sp.J.
00:50:C2:F4:60:00/36	ReasonTe	Reason Tecnologia S.A.
00:50:C2:F4:70:00/36	Cadac	cadac,inc.
00:50:C2:F4:80:00/36	MidasTec	Midas Technology DBA Phoenix Audio Technologies
00:50:C2:F4:90:00/36	GreenIns	Green Instruments A/S
00:50:C2:F4:A0:00/36	Z-App	Z-App Systems, Inc.
00:50:C2:F4:B0:00/36	Supranet
00:50:C2:F4:C0:00/36	Enistic	Enistic Limited
00:50:C2:F4:D0:00/36	KnowhowI	Knowhow Infocom Inc.
00:50:C2:F4:E0:00/36	Heinzing	Heinzinger electronic GmbH
00:50:C2:F4:F0:00/36	BapPreci	BAP Precision Ltd.
00:50:C2:F5:00:00/36	Moritex	Moritex Corporation
00:50:C2:F5:10:00/36	NdcInfra	NDC Infrared Engineering, Inc.
00:50:C2:F5:20:00/36	Rohde&Sc	Rohde&Schwarz Topex SA
00:50:C2:F5:30:00/36	BaycomOp	Baycom Opto-Electronics Technolgy Co., Ltd.
00:50:C2:F5:40:00/36	HellaGut	Hella Gutmann Solutions GmbH
00:50:C2:F5:50:00/36	Honeywel	Honeywell
00:50:C2:F5:60:00/36	MonsoonS	Monsoon Solutions, Inc.
00:50:C2:F5:70:00/36	ReachTec	Reach Technologies Inc.
00:50:C2:F5:80:00/36	IeeeRegi	IEEE Registration Authority
00:50:C2:F5:90:00/36	G3Techno	G3 Technologies
00:50:C2:F5:A0:00/36	Sentry36	Sentry 360 Security
00:50:C2:F5:B0:00/36	Saia-Bur	Saia-Burgess Controls AG
00:50:C2:F5:C0:00/36	DspDesig	Dsp Design Ltd
00:50:C2:F5:D0:00/36	SmartbTe	Smartb Technologies
00:50:C2:F5:E0:00/36	Y-CamSol	Y-cam Solutions Ltd
00:50:C2:F5:F0:00/36	BoryeuTe	Boryeu Technology Co.,Ltd
00:50:C2:F6:00:00/36	Deckma	Deckma GmbH
00:50:C2:F6:10:00/36	BrauchEl	Brauch Elektronik GmbH&Co.KG
00:50:C2:F6:20:00/36	Emac	EMAC, Inc.
00:50:C2:F6:30:00/36	Triax	Triax A/S
00:50:C2:F6:40:00/36	ChrissoT	Chrisso Technologies LLC
00:50:C2:F6:50:00/36	Telebyte	Telebyte Inc.
00:50:C2:F6:60:00/36	GwtLlc	Gwt Llc
00:50:C2:F6:70:00/36	Celestia	Celestial Audio
00:50:C2:F6:80:00/36	Newtec	Newtec A/S
00:50:C2:F6:90:00/36	SafePlac	Safe Place Solutions Ltd
00:50:C2:F6:A0:00/36	OfiDba2D	OFI Inc. (dba 2D2C)
00:50:C2:F6:B0:00/36	AlgodueE	Algodue Elettronica Srl
00:50:C2:F6:C0:00/36	ProDesig	Pro Design Electronic GmbH
00:50:C2:F6:D0:00/36	ProDesig	Pro Design Electronic GmbH
00:50:C2:F6:E0:00/36	SmithMet	Smith Meter, Inc.
00:50:C2:F6:F0:00/36	AplexTec	Aplex Technology Inc.
00:50:C2:F7:00:00/36	NoraltaT	Noralta Technologies Inc
00:50:C2:F7:10:00/36	RfCode	RF Code, Inc
00:50:C2:F7:20:00/36	Maxdetec	MaxDeTec AG
00:50:C2:F7:30:00/36	Deltacas	Deltacast.Tv
00:50:C2:F7:40:00/36	ThorTech	Thor Technologies Pty Ltd
00:50:C2:F7:50:00/36	Pumpwell	PumpWell Solutions Ltd.
00:50:C2:F7:60:00/36	RongJieF	Rong Jie(FuZhou)Electronics Co.,Ltd
00:50:C2:F7:70:00/36	Systemte	SYSTEMTECHNIK GmbH
00:50:C2:F7:80:00/36	GetsMssS	Gets MSS S.A.
00:50:C2:F7:90:00/36	TattileS	Tattile srl
00:50:C2:F7:A0:00/36	C3Llc	C3 Llc
00:50:C2:F7:B0:00/36	McmElect	MCM Electronics
00:50:C2:F7:C0:00/36	Atonomet	Atonometrics, Inc.
00:50:C2:F7:D0:00/36	D-HikeEl	D-Hike Electroncs Technology Co.,Ltd
00:50:C2:F7:E0:00/36	TruteqWi	TruTeq Wireless (Pty) Ltd
00:50:C2:F7:F0:00/36	DynamicD	Dynamic Design
00:50:C2:F8:00:00/36	SysTecEl	SYS TEC electronic GmbH
00:50:C2:F8:10:00/36	Plda
00:50:C2:F8:20:00/36	SincairI	Sincair Systems International
00:50:C2:F8:30:00/36	GspSprac	GSP Sprachtechnologie GmbH
00:50:C2:F8:40:00/36	DynonIns	Dynon Instruments
00:50:C2:F8:50:00/36	Enetics	Enetics, Inc.
00:50:C2:F8:60:00/36	AudioPow	Audio Power Labs
00:50:C2:F8:70:00/36	VaisalaO	Vaisala Oyj
00:50:C2:F8:80:00/36	RtcManuf	RTC Manufacturing Inc.
00:50:C2:F8:90:00/36	CsaEngin	CSA Engineering AG
00:50:C2:F8:A0:00/36	Emac	EMAC, Inc.
00:50:C2:F8:B0:00/36	ComletVe	comlet Verteilte Systeme GmbH
00:50:C2:F8:C0:00/36	Ubstechn	UBSTechnology Co., Ltd
00:50:C2:F8:D0:00/36	Guangdon	Guangdong East Power Co.,
00:50:C2:F8:E0:00/36	Gpo
00:50:C2:F8:F0:00/36	Computer	Computerwise, Inc.
00:50:C2:F9:00:00/36	Securete	SecureTech Systems, Inc.
00:50:C2:F9:10:00/36	Re2	RE2 Inc
00:50:C2:F9:20:00/36	ConetSol	CONET Solutions GmbH
00:50:C2:F9:30:00/36	Baudisch	Baudisch Electronic GmbH
00:50:C2:F9:40:00/36	DigitalB	Digital Barriers
00:50:C2:F9:50:00/36	TtiThurl	TTi LTD (Thurlby Thandar Instruments LTD)
00:50:C2:F9:60:00/36	Jlcooper	JLCooper Electronics
00:50:C2:F9:70:00/36	SiconSrl	Sicon srl
00:50:C2:F9:80:00/36	Infotech	Infotech North America
00:50:C2:F9:90:00/36	DrNeuman	Dr. Neumann elektronik GmbH
00:50:C2:F9:A0:00/36	Telvent
00:50:C2:F9:B0:00/36	NewellTe	Newell Technologies Limited
00:50:C2:F9:C0:00/36	R&DKomet	R&D Kometeh
00:50:C2:F9:D0:00/36	Jsc"Kalu	JSC "Kaluga Teletypes Manufacturing Plant"
00:50:C2:F9:E0:00/36	Matsusad	Matsusada Precision Inc.
00:50:C2:F9:F0:00/36	NanjingS	Nanjing SAC Power Grid Automation Co., Ltd.
00:50:C2:FA:00:00/36	AmplusCo	Amplus Communication Pte Ltd
00:50:C2:FA:10:00/36	N-HandsU	N-Hands GmbH und Co KG
00:50:C2:FA:20:00/36	Power-On	Power-One
00:50:C2:FA:30:00/36	XemexNv	Xemex NV
00:50:C2:FA:50:00/36	Intuitiv	Intuitive Surgical, Inc
00:50:C2:FA:60:00/36	HilkomDi	Hilkom digital GmbH
00:50:C2:FA:70:00/36	Exelis	Exelis Inc.
00:50:C2:FA:80:00/36	YashSiqu	Yash SiQure Technologies India Pvt. Ltd.
00:50:C2:FA:90:00/36	HijetPri	Hijet Print d.o.o.
00:50:C2:FA:A0:00/36	Yjsystem
00:50:C2:FA:B0:00/36	AplexTec	Aplex Technology Inc.
00:50:C2:FA:C0:00/36	AdetelGr	Adetel Group
00:50:C2:FA:D0:00/36	Finishin	Finishing Brands
00:50:C2:FA:E0:00/36	AtiAutom	ATI Automação Telecomunicações e Informática Ltda
00:50:C2:FA:F0:00/36	Vremya-C	Vremya-CH JSC
00:50:C2:FB:00:00/36	Tateishi	Tateishi Kobisha Co.LTD
00:50:C2:FB:10:00/36	Matelex
00:50:C2:FB:20:00/36	PrestonI	Preston Industries dba PolyScience
00:50:C2:FB:30:00/36	Ct	CT Company
00:50:C2:FB:40:00/36	Mc-Monit	MC-monitoring SA
00:50:C2:FB:50:00/36	Assembly	Assembly Contracts Limited
00:50:C2:FB:60:00/36	Argus-Sp	Argus-Spectrum
00:50:C2:FB:70:00/36	PounceCo	Pounce Consulting
00:50:C2:FB:80:00/36	Techno	Techno Co.,Ltd.
00:50:C2:FB:90:00/36	CoralTel	Coral Telecom Ltd
00:50:C2:FB:A0:00/36	ElbitOfA	Elbit Systems of America
00:50:C2:FB:B0:00/36	Acida	ACIDA GmbH
00:50:C2:FB:C0:00/36	LeroySom	Leroy Somer
00:50:C2:FB:D0:00/36	EatonFhf	EATON FHF Funke + Huster Fernsig GmbH
00:50:C2:FB:E0:00/36	SentecEl	senTec Elektronik GmbH
